I1,I2,I3,I4,I5,I6,I7,I8,I10,Durable_Solutions,DS,DS_perc
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,32465.217916247733,0.25087971055071073
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,31715.36582536612,0.24508511905893224
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,23628.005841247843,0.18258886423109782
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,16548.311492214627,0.12787949269214835
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,31832.252826658576,0.2459883804239735
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,14689.290565007035,0.11351363710698864
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,25501.155461285023,0.19706390135253093
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,17866.611878053,0.13806685136231764
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,21323.946788306992,0.16478391156499372
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,28356.91150683399,0.21913217306285904
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,25029.073154711456,0.19341581641637484
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,13252.897060153256,0.10241369662101125
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,22820.54238070996,0.17634907247049372
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,22935.051105906525,0.17723395535983566
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,22683.7825765977,0.17529224112073447
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,23709.42450861437,0.18321803886824437
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,14701.693958899066,0.11360948614387197
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,14589.301989711194,0.11274096079558017
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,31598.609163389665,0.24418286490998162
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,17363.584644513423,0.13417963498585292
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,11619.672903173177,0.08979271853841755
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,17385.713764980075,0.13435064099455238
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,24782.862654728935,0.19151318883723736
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,23160.856999798118,0.17897890336684766
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,29731.52642634184,0.22975471051246063
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,10930.01738200466,0.08446330482627776
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,16971.847444829404,0.13115242859154477
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,20633.50128715552,0.15944839316721848
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,13633.002017195116,0.1053510131622881
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,23568.132435279622,0.18212618374647138
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,26917.22797437627,0.20800680840831115
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,29292.390748716756,0.22636122546088072
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,18446.349146566045,0.14254685573176998
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,17323.552441963937,0.13387028029695996
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,26664.22364725616,0.20605168053824058
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,28647.974280150145,0.22138140313148272
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,13011.618240193162,0.10054917931914797
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,16321.75121666071,0.12612871509072004
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,18499.8340437966,0.14296016808256498
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,17364.18979764811,0.1341843113950383
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,26936.161220428792,0.20815311783095836
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,15492.045931874998,0.11971704638649552
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,14125.075515547134,0.10915358295112192
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,20792.632859441397,0.1606781056212532
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,21937.487834808177,0.16952513956334833
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,22418.58144260137,0.17324286064510178
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,24759.889670169992,0.19133566174558186
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,23423.535942729835,0.18100879324285232
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,14705.763791367752,0.11364093636836661
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,13079.046280981098,0.10107023934712989
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,18573.239589337896,0.1435274201510934
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,26841.00716214908,0.20741780095550955
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,17171.603543544225,0.13269607300371528
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,22166.833303099585,0.1712974401482235
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,22962.861314470865,0.17744886280610556
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,20992.049658224034,0.1622191280436685
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,22414.01920864418,0.17320760531622648
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,27881.965280582812,0.2154619567693342
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,24519.211040615926,0.18947578250269384
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,24830.089498025267,0.19187814116273763
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,32968.71024639736,0.25477052102912195
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,21121.68181793431,0.16322087948085512
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,22292.660410797867,0.1722697874905458
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,31780.499930868467,0.24558845236713808
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,18787.145106887325,0.14518040626276657
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,19757.36011308574,0.1526778843500828
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,30655.49978756315,0.23689484953810255
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,31016.04045274041,0.23968098015810257
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,13923.087748224989,0.107592692994021
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,27031.29237469831,0.20888825771232497
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,16725.982640729497,0.12925247242780308
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,20811.952653960037,0.16082740215359867
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,22169.35265070665,0.1713169087746183
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,25257.52045763468,0.19518117629725787
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,14859.498189187954,0.11482894136886648
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,25764.731154785262,0.1991007209994568
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,18587.17602876985,0.14363511602117243
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,18834.24604142016,0.14554438560991742
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,13853.849241476042,0.107057642326043
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13774.378197221118,0.10644351823079522
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,17208.91940672402,0.1329844367836119
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,17531.88955395175,0.135480235741809
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,28113.453446018222,0.21725081535916935
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,20366.92357589324,0.15738837498981761
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,25260.591809133304,0.19520491061430334
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,16499.543411870673,0.12750263023238084
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,21769.745148132846,0.16822888346586365
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,20046.808024378126,0.1549146353366887
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,31279.758521262527,0.24171890002879318
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,17814.14210827305,0.13766138355708019
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,26262.760177885146,0.20294931297513613
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,23201.649650150317,0.17929413452714227
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,30699.022122427476,0.2372311747339297
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,12346.436209136358,0.09540888807435868
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,19657.336293387656,0.15190493568241123
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,17402.715073111925,0.1344820210849034
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,23072.430611744494,0.1782955755451411
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,18108.316871309704,0.13993466198054103
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,20632.970721818707,0.15944429314612912
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,30945.55487320684,0.23913629255314026
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,19312.519366659704,0.1492403125465474
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,18748.264711606877,0.14487995233267992
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,26995.97197822924,0.2086153141927233
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,13308.764547628867,0.102845420785723
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,30945.55487320684,0.23913629255314026
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,16371.402660808515,0.12651240387323062
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,23414.65241098857,0.18094014445455012
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,19905.88633915074,0.15382564244308267
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,16555.604879374285,0.12793585340607516
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,30646.548285590645,0.2368256754999165
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,20860.709952135436,0.16120418129258474
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,14853.048863531016,0.11477910326341362
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,31689.913730877433,0.24488843428340712
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,26616.360408616947,0.20568181037483052
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,14485.856350996608,0.11194156952195929
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,22200.367632212285,0.17155658157160805
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,27961.95633891344,0.2160800993492609
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,15542.43012052876,0.12010639755913811
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,21447.97860420325,0.16574238552784856
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,19476.735982959777,0.15050932042048998
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,21247.82188754002,0.16419564528200162
