I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,Durable_Solutions,DS,DS_perc
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,17787.16533178372,0.13745291657883
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,18843.12387274266,0.14561299034740147
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_right,I10_DS_5.1.1,,19521.73964405225,0.1508570927809814
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I9_hlp_right,I10_DS_5.1.1,,12681.520256797618,0.09799829896647978
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,14558.144039969657,0.11250018319067771
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I9_hlp_compensation,I10_DS_5.1.1,,286.6400471281075,0.0022150528063990633
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_SDG_1.4.2,I10_DS_5.1.1,,15525.590086675236,0.11997626373931485
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I9_SDG_1.4.2,I10_DS_5.1.1,,22267.122966854105,0.17207244316464773
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,11003.786196021898,0.08503336410498205
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I9_hlp_compensation,I10_DS_5.1.1,,313.5720844079549,0.0024231740558771876
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,15351.872231354993,0.11863383365390269
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_right,I10_DS_5.1.1,,11283.652106976548,0.08719606878524772
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,15406.608721111626,0.11905681786864389
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_right,I10_DS_5.1.1,,20534.47804570927,0.15868317661404713
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I9_hlp_compensation,I10_DS_5.1.1,,257.88897845345764,0.0019928747262849033
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_right,I10_DS_5.1.1,,8329.449388523144,0.06436703603931956
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I9_hlp_right,I10_DS_5.1.1,,16557.515555386843,0.1279506184338727
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I9_hlp_compensation,I10_DS_5.1.1,,275.9150009777985,0.0021321734466863435
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_compensation,I10_DS_5.1.1,,297.12859484828857,0.0022961045899701645
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I9_hlp_right,I10_DS_5.1.1,,18169.8378541587,0.14041007435601832
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,11976.542977153751,0.09255048412913147
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I9_hlp_right,I10_DS_5.1.1,,15376.905594286245,0.11882728262019347
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_compensation,I10_DS_5.1.1,,168.25786603947867,0.0013002372212243419
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_right,I10_DS_5.1.1,,21750.661220941663,0.16808140963272178
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,13980.837240860237,0.10803896062832911
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I9_SDG_1.4.2,I10_DS_5.1.1,,13189.614270681835,0.10192466962767983
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I9_hlp_right,I10_DS_5.1.1,,12452.837170761792,0.09623111703717573
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_right,I10_DS_5.1.1,,12111.795320552428,0.09359566635617525
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I9_hlp_right,I10_DS_5.1.1,,18835.138255925816,0.1455512803277507
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I9_hlp_compensation,I10_DS_5.1.1,,221.55964262165745,0.0017121344804780143
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_DS_5.1.1,,20192.267491038303,0.15603869459871825
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I9_hlp_right,I10_DS_5.1.1,,15587.059981248573,0.12045128132268437
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor125,I9_hlp_compensation,I10_DS_5.1.1,,190.5964892950564,0.0014728621933073399
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_right,I10_DS_5.1.1,,12701.250747889177,0.09815076921654382
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I9_hlp_right,I10_DS_5.1.1,,14249.381887404,0.11011417858524061
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I9_hlp_compensation,I10_DS_5.1.1,,88.7765814805962,6.860339925328845e-4
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,9365.949226657563,0.07237673984133478
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_compensation,I10_DS_5.1.1,,292.3219963530484,0.0022589608984560586
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I9_hlp_compensation,I10_DS_5.1.1,,264.32335417395075,0.002042597303921567
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I9_hlp_right,I10_DS_5.1.1,,10596.611459779868,0.08188686189343093
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_compensation,I10_DS_5.1.1,,202.8661185122915,0.0015676775441398985
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_compensation,I10_DS_5.1.1,,293.2401767598397,0.0022660562715807173
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I9_hlp_right,I10_DS_5.1.1,,12476.758216987111,0.09641597041375125
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_hlp_compensation,I10_DS_5.1.1,,313.6752712867884,0.0024239714475460554
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_hlp_right,I10_DS_5.1.1,,12995.443703711453,0.10042418822741123
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I9_hlp_compensation,I10_DS_5.1.1,,230.06586916020365,0.001777867587749142
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_hlp_right,I10_DS_5.1.1,,11749.704072809165,0.09079755338305048
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I9_SDG_1.4.2,I10_DS_5.1.1,,15446.02345800376,0.11936140100153522
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_compensation,I10_DS_5.1.1,,377.5583209828138,0.002917637039385948
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I9_hlp_right,I10_DS_5.1.1,,14744.27295580932,0.11393852155795547
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_compensation,I10_DS_5.1.1,,302.89325085742774,0.002340651810775156
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I9_hlp_compensation,I10_DS_5.1.1,,322.2951152141707,0.0024905825497746866
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,12639.228769020927,0.09767148532119496
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,16024.866923959948,0.12383449838125683
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I9_hlp_compensation,I10_DS_5.1.1,,213.2583750430627,0.0016479852234887499
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I9_SDG_1.4.2,I10_DS_5.1.1,,14808.850396682545,0.11443755315898077
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I9_hlp_right,I10_DS_5.1.1,,19365.525885521933,0.14964992815866998
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,15638.884699642727,0.12085176439917686
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,14591.878097446399,0.11276086804415072
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,13778.655255687581,0.10647656982443746
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I9_SDG_1.4.2,I10_DS_5.1.1,,18637.444914244028,0.14402357617166345
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I9_SDG_1.4.2,I10_DS_5.1.1,,15357.863456541305,0.11868013172109766
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I9_SDG_1.4.2,I10_DS_5.1.1,,21657.198677072898,0.167359164181802
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,14437.989727612527,0.11157167320243919
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,14076.65044256542,0.10877937113081655
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,13254.27187197316,0.1024243206800374
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I9_hlp_right,I10_DS_5.1.1,,14584.992313809755,0.11270765714594783
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_DS_5.1.1,,21028.248355494256,0.16249885876092088
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_right,I10_DS_5.1.1,,12298.018386923244,0.0950347322854261
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I9_hlp_compensation,I10_DS_5.1.1,,307.4541341736528,0.0023758967023752046
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_right,I10_DS_5.1.1,,12312.612137070664,0.09514750762000969
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I9_hlp_right,I10_DS_5.1.1,,5355.731679542198,0.041387198355393465
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I9_SDG_1.4.2,I10_DS_5.1.1,,20634.99833833009,0.1594599618487017
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_SDG_1.4.2,I10_DS_5.1.1,,21055.54200705011,0.1627097744375034
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I9_hlp_compensation,I10_DS_5.1.1,,172.81734888333338,0.001335471290469715
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_hlp_right,I10_DS_5.1.1,,11485.623901462848,0.08875683530992802
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I9_SDG_1.4.2,I10_DS_5.1.1,,23136.064345809453,0.17878731451404817
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I9_hlp_right,I10_DS_5.1.1,,19818.715584926143,0.15315201771508077
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_compensation,I10_DS_5.1.1,,364.42344157384815,0.002816135341392089
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I9_hlp_compensation,I10_DS_5.1.1,,241.58578048136795,0.0018668893840999114
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I9_hlp_compensation,I10_DS_5.1.1,,470.79899217992465,0.003638167936847695
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I9_SDG_1.4.2,I10_DS_5.1.1,,9893.021509017155,0.07644976784252676
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I9_hlp_compensation,I10_DS_5.1.1,,262.4572768907364,0.002028176919315315
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I9_hlp_right,I10_DS_5.1.1,,14648.038777502028,0.11319485789732327
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I9_hlp_compensation,I10_DS_5.1.1,,247.18264563650288,0.0019101399765873528
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,16879.84484784283,0.13044146509327254
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_DS_5.1.1,,18318.303244137485,0.1415573623292814
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I9_SDG_1.4.2,I10_DS_5.1.1,,11749.080395299445,0.09079273382405294
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I9_SDG_1.4.2,I10_DS_5.1.1,,23424.295280370286,0.18101466113531306
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_DS_5.1.1,,18433.415693826602,0.14244691058776807
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,13921.77852201405,0.10758257575736196
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,13937.13904662114,0.10770127645351238
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I9_hlp_compensation,I10_DS_5.1.1,,389.86561107302055,0.003012743420111932
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,13902.46697636687,0.10743334296937483
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I9_hlp_compensation,I10_DS_5.1.1,,261.46248408108175,0.0020204895126640513
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,17361.34800103938,0.13416235099691373
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I9_hlp_right,I10_DS_5.1.1,,12022.32130929108,0.09290424287320445
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,20535.65291024353,0.15869225555123623
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,11450.32527669446,0.08848406003432147
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I9_hlp_right,I10_DS_5.1.1,,19350.121389292537,0.14953088766538944
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I9_SDG_1.4.2,I10_DS_5.1.1,,17907.48933603006,0.13838273788591313
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I9_hlp_compensation,I10_DS_5.1.1,,135.3196010899189,0.001045701970670778
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,11816.480013207089,0.09131357421007837
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_right,I10_DS_5.1.1,,17333.3855155065,0.13394626680814084
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I9_hlp_right,I10_DS_5.1.1,,12538.447309760633,0.09689268188321012
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I9_hlp_compensation,I10_DS_5.1.1,,248.9948086784322,0.0019241437310239552
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I9_hlp_compensation,I10_DS_5.1.1,,261.189284814052,0.002018378325447877
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I9_SDG_1.4.2,I10_DS_5.1.1,,14160.30034887702,0.10942578799261575
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_compensation,I10_DS_5.1.1,,197.8598081539642,0.001528990550050892
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_compensation,I10_DS_5.1.1,,467.42632509293867,0.0036121051596086887
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I9_SDG_1.4.2,I10_DS_5.1.1,,11965.250290645088,0.0924632182456884
